0.0000000   -0.0100000   -0.0747750   90.5090000
0.0000000   -0.0100000   -0.0745500   90.4680000
0.0000000   -0.0100000   -0.0743250   90.4700000
0.0000000   -0.0100000   -0.0741000   90.4630000
0.0000000   -0.0100000   -0.0738750   90.4530000
0.0000000   -0.0100000   -0.0736500   90.4440000
0.0000000   -0.0100000   -0.0734250   90.4380000
0.0000000   -0.0100000   -0.0732000   90.4350000
0.0000000   -0.0100000   -0.0729750   90.4370000
0.0000000   -0.0100000   -0.0727500   90.4420000
0.0000000   -0.0100000   -0.0725250   90.4410000
0.0000000   -0.0100000   -0.0723000   90.4430000
0.0000000   -0.0100000   -0.0720750   90.4470000
0.0000000   -0.0100000   -0.0718500   90.4460000
0.0000000   -0.0100000   -0.0716250   90.4400000
0.0000000   -0.0100000   -0.0714000   90.4270000
0.0000000   -0.0100000   -0.0711750   90.4190000
0.0000000   -0.0100000   -0.0709500   90.4100000
0.0000000   -0.0100000   -0.0707250   90.4020000
0.0000000   -0.0100000   -0.0705000   90.3950000
0.0000000   -0.0100000   -0.0702750   90.3850000
0.0000000   -0.0100000   -0.0700500   90.3660000
0.0000000   -0.0100000   -0.0698250   90.3480000
0.0000000   -0.0100000   -0.0696000   90.3310000
0.0000000   -0.0100000   -0.0693750   90.3130000
0.0000000   -0.0100000   -0.0691500   90.2980000
0.0000000   -0.0100000   -0.0689250   90.2800000
0.0000000   -0.0100000   -0.0687000   90.2600000
0.0000000   -0.0100000   -0.0684750   90.2400000
0.0000000   -0.0100000   -0.0682500   90.2210000
0.0000000   -0.0100000   -0.0680250   90.2030000
0.0000000   -0.0100000   -0.0678000   90.1860000
0.0000000   -0.0100000   -0.0675750   90.1680000
0.0000000   -0.0100000   -0.0673500   90.1490000
0.0000000   -0.0100000   -0.0671250   87.5550000
0.0000000   -0.0100000   -0.0669000   87.4670000
0.0000000   -0.0100000   -0.0666750   90.0910000
0.0000000   -0.0100000   -0.0664500   90.0740000
0.0000000   -0.0100000   -0.0662250   90.0560000
0.0000000   -0.0100000   -0.0660000   90.0370000
0.0000000   -0.0100000   -0.0657750   90.0160000
0.0000000   -0.0100000   -0.0653250   89.9780000
0.0000000   -0.0100000   -0.0651000   89.9600000
0.0000000   -0.0100000   -0.0648750   89.9420000
0.0000000   -0.0100000   -0.0646500   89.9230000
0.0000000   -0.0100000   -0.0644250   89.9030000
0.0000000   -0.0100000   -0.0642000   89.8840000
0.0000000   -0.0100000   -0.0639750   89.8650000
0.0000000   -0.0100000   -0.0637500   89.8460000
0.0000000   -0.0100000   -0.0635250   89.8280000
0.0000000   -0.0100000   -0.0633000   89.8090000
0.0000000   -0.0100000   -0.0630750   89.7890000
0.0000000   -0.0100000   -0.0628500   89.7700000
0.0000000   -0.0100000   -0.0626250   89.7510000
0.0000000   -0.0100000   -0.0624000   89.7320000
0.0000000   -0.0100000   -0.0621750   89.7140000
0.0000000   -0.0100000   -0.0619500   89.6960000
0.0000000   -0.0100000   -0.0617250   89.6760000
0.0000000   -0.0100000   -0.0615000   89.6580000
0.0000000   -0.0100000   -0.0612750   89.6480000
0.0000000   -0.0100000   -0.0610500   89.6340000
0.0000000   -0.0100000   -0.0608250   89.6160000
0.0000000   -0.0100000   -0.0606000   89.5920000
0.0000000   -0.0100000   -0.0603750   89.5650000
0.0000000   -0.0100000   -0.0601500   89.5440000
0.0000000   -0.0100000   -0.0599250   89.5270000
0.0000000   -0.0100000   -0.0597000   89.5100000
0.0000000   -0.0100000   -0.0594750   89.4920000
0.0000000   -0.0100000   -0.0592500   89.4730000
0.0000000   -0.0100000   -0.0590250   89.4520000
0.0000000   -0.0100000   -0.0588000   89.4320000
0.0000000   -0.0100000   -0.0585750   89.4150000
0.0000000   -0.0100000   -0.0583500   89.3990000
0.0000000   -0.0100000   -0.0581250   89.3860000
0.0000000   -0.0100000   -0.0579000   89.3620000
0.0000000   -0.0100000   -0.0576750   89.3410000
0.0000000   -0.0100000   -0.0574500   89.3210000
0.0000000   -0.0100000   -0.0572250   89.3020000
0.0000000   -0.0100000   -0.0570000   89.2830000
0.0000000   -0.0100000   -0.0567750   89.2650000
0.0000000   -0.0100000   -0.0565500   89.2470000
0.0000000   -0.0100000   -0.0563250   89.2290000
0.0000000   -0.0100000   -0.0561000   89.2110000
0.0000000   -0.0100000   -0.0558750   89.1920000
0.0000000   -0.0100000   -0.0556500   89.1740000
0.0000000   -0.0100000   -0.0554250   89.1550000
0.0000000   -0.0100000   -0.0552000   89.1380000
0.0000000   -0.0100000   -0.0549750   89.1200000
0.0000000   -0.0100000   -0.0547500   89.1030000
0.0000000   -0.0100000   -0.0545250   89.0840000
0.0000000   -0.0100000   -0.0543000   89.0660000
0.0000000   -0.0100000   -0.0540750   89.0470000
0.0000000   -0.0100000   -0.0538500   89.0300000
0.0000000   -0.0100000   -0.0536250   89.0130000
0.0000000   -0.0100000   -0.0534000   88.9950000
0.0000000   -0.0100000   -0.0531750   88.9770000
0.0000000   -0.0100000   -0.0529500   88.9590000
0.0000000   -0.0100000   -0.0527250   88.9410000
0.0000000   -0.0100000   -0.0525000   88.9230000
0.0000000   -0.0100000   -0.0522750   88.9070000
0.0000000   -0.0100000   -0.0520500   88.8900000
0.0000000   -0.0100000   -0.0518250   88.8710000
0.0000000   -0.0100000   -0.0516000   88.8530000
0.0000000   -0.0100000   -0.0513750   88.8360000
0.0000000   -0.0100000   -0.0511500   88.8180000
0.0000000   -0.0100000   -0.0509250   88.8020000
0.0000000   -0.0100000   -0.0507000   88.7850000
0.0000000   -0.0100000   -0.0504750   88.7680000
0.0000000   -0.0100000   -0.0502500   88.7500000
0.0000000   -0.0100000   -0.0500250   88.7320000
0.0000000   -0.0100000   -0.0498000   88.7140000
0.0000000   -0.0100000   -0.0495750   88.6980000
0.0000000   -0.0100000   -0.0493500   88.6830000
0.0000000   -0.0100000   -0.0491250   88.6670000
0.0000000   -0.0100000   -0.0489000   88.6490000
0.0000000   -0.0100000   -0.0486750   88.6330000
0.0000000   -0.0100000   -0.0484500   88.6160000
0.0000000   -0.0100000   -0.0482250   88.6000000
0.0000000   -0.0100000   -0.0480000   88.5850000
0.0000000   -0.0100000   -0.0477750   88.5680000
0.0000000   -0.0100000   -0.0475500   88.5510000
0.0000000   -0.0100000   -0.0473250   88.5350000
0.0000000   -0.0100000   -0.0471000   88.5190000
0.0000000   -0.0100000   -0.0468750   88.5030000
0.0000000   -0.0100000   -0.0466500   88.4880000
0.0000000   -0.0100000   -0.0464250   88.4730000
0.0000000   -0.0100000   -0.0462000   88.4560000
0.0000000   -0.0100000   -0.0459750   88.4400000
0.0000000   -0.0100000   -0.0457500   88.4240000
0.0000000   -0.0100000   -0.0455250   88.4100000
0.0000000   -0.0100000   -0.0453000   88.3960000
0.0000000   -0.0100000   -0.0450750   88.3800000
0.0000000   -0.0100000   -0.0448500   88.3640000
0.0000000   -0.0100000   -0.0446250   88.3480000
0.0000000   -0.0100000   -0.0444000   88.3330000
0.0000000   -0.0100000   -0.0441750   88.3190000
